Ticker,Date,Open,High,Low,Close,Volume,Adj Close,Adj Volume,Adj High,Adj Low
NVDA,2018-01-24 00:00:00-05:00,5.912319117956554,5.948182948387742,5.776531717357643,5.83218240737915,579972000,5.83218240737915,579972000,5.948182948387742,5.776531717357643
NVDA,2018-01-25 00:00:00-05:00,5.886595326772835,5.929879400381327,5.830945116321154,5.845785140991211,409884000,5.845785140991211,409884000,5.929879400381327,5.830945116321154
NVDA,2018-01-26 00:00:00-05:00,5.8895639293477045,6.018673141560825,5.8767024481451005,6.018425941467285,516356000,6.018425941467285,516356000,6.018673141560825,5.8767024481451005
NVDA,2018-01-29 00:00:00-05:00,6.0038333900438,6.136652968499884,5.951150990605965,6.105488300323486,455116000,6.105488300323486,455116000,6.136652968499884,5.951150990605965
NVDA,2018-01-30 00:00:00-05:00,5.963517420497682,6.09485285085033,5.8967365972493715,6.00333833694458,570832000,6.00333833694458,570832000,6.09485285085033,5.8967365972493715
NVDA,2018-01-31 00:00:00-05:00,6.078776722862685,6.165344416272435,6.0461283787658395,6.079518795013428,478576000,6.079518795013428,478576000,6.165344416272435,6.0461283787658395
NVDA,2018-02-01 00:00:00-05:00,5.899456130455897,6.106723938920114,5.888078795239348,5.948428630828857,519224000,5.948428630828857,519224000,6.106723938920114,5.888078795239348
NVDA,2018-02-02 00:00:00-05:00,5.86186060674916,5.885852217555477,5.717663741894308,5.775787353515625,718464000,5.775787353515625,718464000,5.885852217555477,5.717663741894308
NVDA,2018-02-05 00:00:00-05:00,5.614526475437453,5.768616578348454,5.070387175245346,5.285569667816162,1165204000,5.285569667816162,1165204000,5.768616578348454,5.070387175245346
NVDA,2018-02-06 00:00:00-05:00,5.0555472501883925,5.582372647388103,5.045653585158281,5.579404830932617,1114800000,5.579404830932617,1114800000,5.582372647388103,5.045653585158281
NVDA,2018-02-07 00:00:00-05:00,5.678340064915593,5.811654062558497,5.607107268846043,5.659047603607178,802932000,5.659047603607178,802932000,5.811654062558497,5.607107268846043
NVDA,2018-02-08 00:00:00-05:00,5.784694672997276,5.817837418773246,5.379805371467333,5.3800530433654785,1144000000,5.3800530433654785,1144000000,5.817837418773246,5.379805371467333
NVDA,2018-02-09 00:00:00-05:00,5.892779289966231,5.9086085872162,5.380051868888791,5.740172863006592,1674604000,5.740172863006592,1674604000,5.9086085872162,5.380051868888791
NVDA,2018-02-12 00:00:00-05:00,5.821299475696939,5.824267764104422,5.565801645067556,5.640002250671387,1093172000,5.640002250671387,1093172000,5.824267764104422,5.565801645067556
NVDA,2018-02-13 00:00:00-05:00,5.6036426071873535,5.800027481341406,5.571241473524962,5.753775596618652,625524000,5.753775596618652,625524000,5.800027481341406,5.571241473524962
NVDA,2018-02-14 00:00:00-05:00,5.713460252041231,6.000122701801203,5.702330115980692,5.971184253692627,744988000,5.971184253692627,744988000,6.000122701801203,5.702330115980692
NVDA,2018-02-15 00:00:00-05:00,6.054537463066722,6.143083694639393,5.973658680822752,6.096831798553467,698900000,6.096831798553467,698900000,6.143083694639393,5.973658680822752
NVDA,2018-02-16 00:00:00-05:00,6.069625114948142,6.183399438167575,6.021889075035018,6.031040668487549,637656000,6.031040668487549,637656000,6.183399438167575,6.021889075035018
NVDA,2018-02-20 00:00:00-05:00,6.05354838590429,6.229651582512955,6.049838025299277,6.160645008087158,686240000,6.160645008087158,686240000,6.229651582512955,6.049838025299277
NVDA,2018-02-21 00:00:00-05:00,6.2251985044895495,6.232123880701604,5.9697002413637685,5.973410129547119,892292000,5.973410129547119,892292000,6.232123880701604,5.9697002413637685
NVDA,2018-02-22 00:00:00-05:00,6.00731737886064,6.079089142969414,5.927378220905323,5.992962837219238,534364000,5.992962837219238,534364000,6.079089142969414,5.927378220905323
NVDA,2018-02-23 00:00:00-05:00,6.052854529475645,6.086513042449951,6.00211917029068,6.086513042449951,415300000,6.086513042449951,415300000,6.086513042449951,6.00211917029068
NVDA,2018-02-26 00:00:00-05:00,6.132794729515602,6.13724945710862,6.040233448880945,6.102601051330566,469312000,6.102601051330566,469312000,6.13724945710862,6.040233448880945
NVDA,2018-02-27 00:00:00-05:00,6.075870907136845,6.160265254267364,6.066714099467,6.089730739593506,455436000,6.089730739593506,455436000,6.160265254267364,6.066714099467
NVDA,2018-02-28 00:00:00-05:00,6.100620736713376,6.140219049171747,5.977618425534034,5.989250659942627,523116000,5.989250659942627,523116000,6.140219049171747,5.977618425534034
NVDA,2018-03-01 00:00:00-05:00,5.987023085051461,6.0409759394163896,5.645734874404779,5.746958255767822,1040120000,5.746958255767822,1040120000,6.0409759394163896,5.645734874404779
NVDA,2018-03-02 00:00:00-05:00,5.639300140650911,5.860556182091678,5.490558872223125,5.854121208190918,913428000,5.854121208190918,913428000,5.860556182091678,5.490558872223125
NVDA,2018-03-05 00:00:00-05:00,5.803879341823857,5.871691541701702,5.680381881018162,5.832093238830566,620776000,5.832093238830566,620776000,5.871691541701702,5.680381881018162
NVDA,2018-03-06 00:00:00-05:00,5.917477588341548,6.012513808056947,5.87441444142257,5.993209362030029,636808000,5.993209362030029,636808000,6.012513808056947,5.87441444142257
NVDA,2018-03-07 00:00:00-05:00,5.890254296001026,6.037510960232974,5.889017055281454,5.98529052734375,581208000,5.98529052734375,581208000,6.037510960232974,5.889017055281454
NVDA,2018-03-08 00:00:00-05:00,6.012762157825804,6.012762157825804,5.9246556036144575,5.968956470489502,411912000,5.968956470489502,411912000,6.012762157825804,5.9246556036144575
NVDA,2018-03-09 00:00:00-05:00,6.01647471540084,6.0845342912124405,6.000388224132988,6.071665287017822,505524000,6.071665287017822,505524000,6.0845342912124405,6.000388224132988
NVDA,2018-03-12 00:00:00-04:00,6.112994679227398,6.261488094877412,6.104827286460157,6.181301593780518,605060000,6.181301593780518,605060000,6.261488094877412,6.104827286460157
NVDA,2018-03-13 00:00:00-04:00,6.224117272392102,6.298611804596706,6.0892353937616726,6.130566120147705,619772000,6.130566120147705,619772000,6.298611804596706,6.0892353937616726
NVDA,2018-03-14 00:00:00-04:00,6.173628432313501,6.200852441291107,6.093689297199192,6.156056880950928,505496000,6.156056880950928,505496000,6.200852441291107,6.093689297199192
NVDA,2018-03-15 00:00:00-04:00,6.169668826520539,6.25208244161943,6.128832813444108,6.170906066894531,401952000,6.170906066894531,401952000,6.25208244161943,6.128832813444108
NVDA,2018-03-16 00:00:00-04:00,6.187240459944537,6.218176662244259,6.149621932209101,6.199120044708252,399456000,6.199120044708252,399456000,6.218176662244259,6.149621932209101
NVDA,2018-03-19 00:00:00-04:00,6.142198090991939,6.171154050368714,5.865504665509238,5.964500427246094,713772000,5.964500427246094,713772000,6.171154050368714,5.865504665509238
NVDA,2018-03-20 00:00:00-04:00,5.967470562478099,6.215702755715119,5.967470562478099,6.176846981048584,554696000,6.176846981048584,554696000,6.215702755715119,5.967470562478099
NVDA,2018-03-21 00:00:00-04:00,6.17041297349492,6.236740597958814,6.121162670717954,6.151604175567627,438688000,6.151604175567627,438688000,6.236740597958814,6.121162670717954
NVDA,2018-03-22 00:00:00-04:00,6.088246453511095,6.134774447142162,5.94816729309028,5.985538005828857,551196000,5.985538005828857,551196000,6.134774447142162,5.94816729309028
NVDA,2018-03-23 00:00:00-04:00,5.999150078220194,6.001625031786414,5.754630519286878,5.765767574310303,735620000,5.765767574310303,735620000,6.001625031786414,5.754630519286878
NVDA,2018-03-26 00:00:00-04:00,5.890254681890145,6.051865426072844,5.8382820713792345,6.050628185272217,611424000,6.050628185272217,611424000,6.051865426072844,5.8382820713792345
NVDA,2018-03-27 00:00:00-04:00,6.131556996902122,6.187242271757768,5.4410610048395,5.581387519836426,1409000000,5.581387519836426,1409000000,6.187242271757768,5.4410610048395
NVDA,2018-03-28 00:00:00-04:00,5.54698584243054,5.677165174789273,5.370525875122607,5.478183746337891,945904000,5.478183746337891,945904000,5.677165174789273,5.370525875122607
NVDA,2018-03-29 00:00:00-04:00,5.546491543662298,5.828382299432263,5.462097653377441,5.731614112854004,916628000,5.731614112854004,916628000,5.828382299432263,5.462097653377441
NVDA,2018-04-02 00:00:00-04:00,5.6610797028486965,5.807346021731504,5.382901135789247,5.470759868621826,922092000,5.470759868621826,922092000,5.807346021731504,5.382901135789247
NVDA,2018-04-03 00:00:00-04:00,5.637815570159278,5.700925236340732,5.4781845993985225,5.5771803855896,667432000,5.5771803855896,667432000,5.700925236340732,5.4781845993985225
NVDA,2018-04-04 00:00:00-04:00,5.321275275418855,5.609600968457226,5.296278860210731,5.599206447601318,789168000,5.599206447601318,789168000,5.609600968457226,5.296278860210731
NVDA,2018-04-05 00:00:00-04:00,5.657614237864974,5.670731066288669,5.407402250600361,5.478926658630371,701240000,5.478926658630371,701240000,5.670731066288669,5.407402250600361
NVDA,2018-04-06 00:00:00-04:00,5.376218886312886,5.484371957994942,5.2732630759034675,5.302466869354248,662988000,5.302466869354248,662988000,5.484371957994942,5.2732630759034675
NVDA,2018-04-09 00:00:00-04:00,5.365575418144002,5.493527609863141,5.311127395766228,5.331174373626709,499524000,5.331174373626709,499524000,5.493527609863141,5.311127395766228
NVDA,2018-04-10 00:00:00-04:00,5.561587995377907,5.66751345143919,5.504417657763263,5.640537261962891,761676000,5.640537261962891,761676000,5.66751345143919,5.504417657763263
NVDA,2018-04-11 00:00:00-04:00,5.625687929231453,5.667018658934443,5.566537818611584,5.599206447601318,460244000,5.599206447601318,460244000,5.667018658934443,5.566537818611584
NVDA,2018-04-12 00:00:00-04:00,5.69226343266181,5.823927858793803,5.647962562294806,5.806108474731445,593920000,5.806108474731445,593920000,5.823927858793803,5.647962562294806
NVDA,2018-04-13 00:00:00-04:00,5.869711381069156,5.8781261267620755,5.681124496319856,5.729384899139404,503036000,5.729384899139404,503036000,5.8781261267620755,5.681124496319856
NVDA,2018-04-16 00:00:00-04:00,5.7360675774175425,5.762549056584677,5.634844213298298,5.729137897491455,350792000,5.729137897491455,350792000,5.762549056584677,5.634844213298298
NVDA,2018-04-17 00:00:00-04:00,5.781358357701512,5.900153276053149,5.725673092208856,5.87886905670166,447224000,5.87886905670166,447224000,5.900153276053149,5.725673092208856
NVDA,2018-04-18 00:00:00-04:00,5.828381070311339,5.92118968908731,5.760816690401037,5.849912643432617,391364000,5.849912643432617,391364000,5.92118968908731,5.760816690401037
NVDA,2018-04-19 00:00:00-04:00,5.735572962944996,5.768984125329321,5.613065839584891,5.668503284454346,471996000,5.668503284454346,471996000,5.768984125329321,5.613065839584891
NVDA,2018-04-20 00:00:00-04:00,5.659840838145788,5.744234713005682,5.62915245677341,5.660336017608643,386200000,5.660336017608643,386200000,5.744234713005682,5.62915245677341
NVDA,2018-04-23 00:00:00-04:00,5.678155501792697,5.72938557095564,5.514812362919853,5.540798664093018,427508000,5.540798664093018,427508000,5.72938557095564,5.514812362919853
NVDA,2018-04-24 00:00:00-04:00,5.566538144620608,5.662563791301257,5.409134784092437,5.4744720458984375,414596000,5.4744720458984375,414596000,5.662563791301257,5.409134784092437
NVDA,2018-04-25 00:00:00-04:00,5.444773032031061,5.483876636124733,5.204708209192826,5.362111568450928,588492000,5.362111568450928,588492000,5.483876636124733,5.204708209192826
NVDA,2018-04-26 00:00:00-04:00,5.523971271389561,5.582131515031593,5.4578914575282065,5.5739641189575195,375824000,5.5739641189575195,375824000,5.582131515031593,5.4578914575282065
NVDA,2018-04-27 00:00:00-04:00,5.679887830914278,5.699686984640924,5.559112662747393,5.601433277130127,400848000,5.601433277130127,400848000,5.699686984640924,5.559112662747393
NVDA,2018-04-30 00:00:00-04:00,5.617767671801081,5.667513146567363,5.5467384487071705,5.566042423248291,327844000,5.566042423248291,327844000,5.667513146567363,5.5467384487071705
NVDA,2018-05-01 00:00:00-04:00,5.557875156683917,5.624202294897552,5.499219759428142,5.6214799880981445,253788000,5.6214799880981445,253788000,5.624202294897552,5.499219759428142
NVDA,2018-05-02 00:00:00-04:00,5.61801660106924,5.662564352310277,5.574705618626366,5.600939750671387,268248000,5.600939750671387,268248000,5.662564352310277,5.574705618626366
NVDA,2018-05-03 00:00:00-04:00,5.6328652252128135,5.7924961835716315,5.58757447363005,5.766262054443359,443144000,5.766262054443359,443144000,5.7924961835716315,5.58757447363005
NVDA,2018-05-04 00:00:00-04:00,5.737553704779409,5.919706134321374,5.72022950176033,5.9164886474609375,400660000,5.9164886474609375,400660000,5.919706134321374,5.72022950176033
NVDA,2018-05-07 00:00:00-04:00,6.021177077515477,6.211744261362758,6.011277262851083,6.154573917388916,687616000,6.154573917388916,687616000,6.211744261362758,6.011277262851083
NVDA,2018-05-08 00:00:00-04:00,6.154821505376164,6.199864908534752,6.105818553840446,6.197142601013184,506616000,6.197142601013184,506616000,6.199864908534752,6.105818553840446
NVDA,2018-05-09 00:00:00-04:00,6.217189238416525,6.332519348090889,6.189965218552496,6.330291748046875,596760000,6.330291748046875,596760000,6.332519348090889,6.189965218552496
NVDA,2018-05-10 00:00:00-04:00,6.383253322257439,6.44710551160324,6.3654339419577735,6.437948703765869,994080000,6.437948703765869,994080000,6.44710551160324,6.3654339419577735
NVDA,2018-05-11 00:00:00-04:00,6.256043574846508,6.429533878809658,6.2006061328766,6.299354076385498,1214456000,6.299354076385498,1214456000,6.429533878809658,6.2006061328766
NVDA,2018-05-14 00:00:00-04:00,6.33746872697031,6.397361376854604,6.296137993089975,6.319896697998047,523140000,6.319896697998047,523140000,6.397361376854604,6.296137993089975
NVDA,2018-05-15 00:00:00-04:00,6.256291756885935,6.259014536242364,5.976875966414992,6.077356815338135,963528000,6.077356815338135,963528000,6.259014536242364,5.976875966414992
NVDA,2018-05-16 00:00:00-04:00,6.038747870489261,6.150613118561671,6.001871868015747,6.088493347167969,553828000,6.088493347167969,553828000,6.150613118561671,6.001871868015747
NVDA,2018-05-17 00:00:00-04:00,6.0902252806138755,6.224364626092891,6.074138321130692,6.130566120147705,519784000,6.130566120147705,519784000,6.224364626092891,6.074138321130692
NVDA,2018-05-18 00:00:00-04:00,6.182539273897713,6.245896281716287,6.08181061455967,6.086760520935059,483716000,6.086760520935059,483716000,6.245896281716287,6.08181061455967
NVDA,2018-05-21 00:00:00-04:00,6.184272680133932,6.187984874482933,5.951879589674431,6.0446882247924805,640624000,6.0446882247924805,640624000,6.187984874482933,5.951879589674431
NVDA,2018-05-22 00:00:00-04:00,6.058053491203123,6.0832972650127655,5.945940395645939,6.006575584411621,518264000,6.006575584411621,518264000,6.0832972650127655,5.945940395645939
NVDA,2018-05-23 00:00:00-04:00,5.950359357436825,6.131386412094131,5.949616365024525,6.130147933959961,442956000,6.130147933959961,442956000,6.131386412094131,5.949616365024525
NVDA,2018-05-24 00:00:00-04:00,6.126433039634859,6.1762092769024886,6.073189819566141,6.133862018585205,437372000,6.133862018585205,437372000,6.1762092769024886,6.073189819566141
NVDA,2018-05-25 00:00:00-04:00,6.146492909861468,6.189582694971594,6.11083257721004,6.173238277435303,292112000,6.173238277435303,292112000,6.189582694971594,6.11083257721004
NVDA,2018-05-29 00:00:00-04:00,6.155158888404806,6.224251504338621,6.1093451234433385,6.156149387359619,352684000,6.156149387359619,352684000,6.224251504338621,6.1093451234433385
NVDA,2018-05-30 00:00:00-04:00,6.189830695884841,6.273781288961635,6.165066326609449,6.265113830566406,390996000,6.265113830566406,390996000,6.273781288961635,6.165066326609449
NVDA,2018-05-31 00:00:00-04:00,6.233166807188225,6.319841847063773,6.222518352417111,6.245301246643066,493868000,6.245301246643066,493868000,6.319841847063773,6.222518352417111
NVDA,2018-06-01 00:00:00-04:00,6.290125163301881,6.385963155482048,6.281457705655227,6.379771709442139,421968000,6.379771709442139,421968000,6.385963155482048,6.281457705655227
NVDA,2018-06-04 00:00:00-04:00,6.413946620614461,6.580857767942603,6.381753273503942,6.5588178634643555,642024000,6.5588178634643555,642024000,6.580857767942603,6.381753273503942
NVDA,2018-06-05 00:00:00-04:00,6.562037704099035,6.6019084872817375,6.517214424657898,6.564266681671143,391712000,6.564266681671143,391712000,6.6019084872817375,6.517214424657898
NVDA,2018-06-06 00:00:00-04:00,6.474124423088024,6.569466939943742,6.457780005122502,6.566247463226318,371356000,6.566247463226318,371356000,6.569466939943742,6.457780005122502
NVDA,2018-06-07 00:00:00-04:00,6.562531396161738,6.574418328615096,6.420136658063357,6.510526657104492,369448000,6.510526657104492,369448000,6.574418328615096,6.420136658063357
NVDA,2018-06-08 00:00:00-04:00,6.437721201259201,6.537768709110514,6.418900298770941,6.495174407958984,360456000,6.495174407958984,360456000,6.537768709110514,6.418900298770941
NVDA,2018-06-11 00:00:00-04:00,6.482543703081804,6.524147500012563,6.441187412844867,6.454064846038818,265372000,6.454064846038818,265372000,6.524147500012563,6.441187412844867
NVDA,2018-06-12 00:00:00-04:00,6.480563148263113,6.514737495648367,6.430291417857729,6.502603054046631,319160000,6.502603054046631,319160000,6.514737495648367,6.430291417857729
NVDA,2018-06-13 00:00:00-04:00,6.50408809319865,6.579123709317681,6.488981683900349,6.498144626617432,338208000,6.498144626617432,338208000,6.579123709317681,6.488981683900349
NVDA,2018-06-14 00:00:00-04:00,6.543216141521965,6.666542015329054,6.528357238294314,6.609831809997559,430016000,6.609831809997559,430016000,6.666542015329054,6.528357238294314
NVDA,2018-06-15 00:00:00-04:00,6.55262673984765,6.62394787613898,6.521671397035049,6.568971157073975,432260000,6.568971157073975,432260000,6.62394787613898,6.521671397035049
NVDA,2018-06-18 00:00:00-04:00,6.524891332611566,6.58234453982415,6.497650950212117,6.564762115478516,356268000,6.564762115478516,356268000,6.58234453982415,6.497650950212117
NVDA,2018-06-19 00:00:00-04:00,6.461494561802902,6.528853705137468,6.315385770168984,6.4429216384887695,594932000,6.4429216384887695,594932000,6.528853705137468,6.315385770168984
NVDA,2018-06-20 00:00:00-04:00,6.484031812789856,6.548914013409611,6.445647007322849,6.4959187507629395,369780000,6.4959187507629395,369780000,6.548914013409611,6.445647007322849
NVDA,2018-06-21 00:00:00-04:00,6.527863348015549,6.546188765006592,6.359466194524846,6.367143154144287,359516000,6.367143154144287,359516000,6.546188765006592,6.359466194524846
NVDA,2018-06-22 00:00:00-04:00,6.3879434900987535,6.401316407559225,6.199239967356431,6.214593410491943,434160000,6.214593410491943,434160000,6.401316407559225,6.199239967356431
NVDA,2018-06-25 00:00:00-04:00,6.1081077954564655,6.111822285034329,5.832976723829811,5.921632766723633,665816000,5.921632766723633,665816000,6.111822285034329,5.832976723829811
NVDA,2018-06-26 00:00:00-04:00,6.035052600607173,6.0833428498824995,5.941195619969207,5.992705345153809,478884000,5.992705345153809,478884000,6.0833428498824995,5.941195619969207
NVDA,2018-06-27 00:00:00-04:00,6.036292749566958,6.102660927553996,5.831987267568246,5.837435722351074,453892000,5.837435722351074,453892000,6.102660927553996,5.831987267568246
NVDA,2018-06-28 00:00:00-04:00,5.827527889696874,5.976609089206331,5.819850932020834,5.964722156524658,338012000,5.964722156524658,338012000,5.976609089206331,5.819850932020834
NVDA,2018-06-29 00:00:00-04:00,6.029853938073306,6.042483394164942,5.865418778739429,5.866657257080078,392300000,5.866657257080078,392300000,6.042483394164942,5.865418778739429
NVDA,2018-07-02 00:00:00-04:00,5.797069983371406,6.0026134735833745,5.776515587116098,5.998898983001709,357572000,5.998898983001709,357572000,6.0026134735833745,5.776515587116098
NVDA,2018-07-03 00:00:00-04:00,6.033567121924834,6.039510588586134,5.856750051518386,5.865170001983643,222732000,5.865170001983643,222732000,6.039510588586134,5.856750051518386
NVDA,2018-07-05 00:00:00-04:00,5.920395056214015,6.015985077294921,5.88151524692318,6.011032581329346,306216000,6.011032581329346,306216000,6.015985077294921,5.88151524692318
NVDA,2018-07-06 00:00:00-04:00,5.986514792999571,6.133367021426304,5.965217410447671,6.1249470710754395,296352000,6.1249470710754395,296352000,6.133367021426304,5.965217410447671
NVDA,2018-07-09 00:00:00-04:00,6.199240726501844,6.208898683438784,6.093744775604659,6.172494888305664,303880000,6.172494888305664,303880000,6.208898683438784,6.093744775604659
NVDA,2018-07-10 00:00:00-04:00,6.184876568982326,6.293591510969534,6.144510782157026,6.271551609039307,360016000,6.271551609039307,360016000,6.293591510969534,6.144510782157026
NVDA,2018-07-11 00:00:00-04:00,6.1786866777837135,6.213356510940734,6.119252003313033,6.129900932312012,367508000,6.129900932312012,367508000,6.213356510940734,6.119252003313033
NVDA,2018-07-12 00:00:00-04:00,6.175220214062217,6.269571763998599,6.16531427670325,6.221529006958008,345508000,6.221529006958008,345508000,6.269571763998599,6.16531427670325
NVDA,2018-07-13 00:00:00-04:00,6.240100859119251,6.240100859119251,6.132128435863309,6.174227714538574,246988000,6.174227714538574,246988000,6.240100859119251,6.132128435863309
NVDA,2018-07-16 00:00:00-04:00,6.146492958068848,6.199488680206219,6.134111009548294,6.146492958068848,197036000,6.146492958068848,197036000,6.199488680206219,6.134111009548294
NVDA,2018-07-17 00:00:00-04:00,6.097212192703807,6.297555180350557,6.071704830859503,6.282448768615723,362136000,6.282448768615723,362136000,6.297555180350557,6.071704830859503
NVDA,2018-07-18 00:00:00-04:00,6.275019905426416,6.288887839164237,6.182153872854024,6.233168125152588,277640000,6.233168125152588,277640000,6.288887839164237,6.182153872854024
NVDA,2018-07-19 00:00:00-04:00,6.214347759898186,6.275020447584302,6.19924181891766,6.241340637207031,235752000,6.241340637207031,235752000,6.275020447584302,6.19924181891766
NVDA,2018-07-20 00:00:00-04:00,6.238864363439691,6.2777441754461085,6.202213056688171,6.213109493255615,222352000,6.213109493255615,222352000,6.2777441754461085,6.202213056688171
NVDA,2018-07-23 00:00:00-04:00,6.186610370220191,6.188343861661341,6.024651729130644,6.176456928253174,301584000,6.176456928253174,301584000,6.188343861661341,6.024651729130644
NVDA,2018-07-24 00:00:00-04:00,6.224500133255551,6.311175184031739,6.141539572314864,6.159122467041016,354620000,6.159122467041016,354620000,6.311175184031739,6.141539572314864
NVDA,2018-07-25 00:00:00-04:00,6.168532993384336,6.25000757045908,6.1105843061262295,6.237377643585205,319112000,6.237377643585205,319112000,6.25000757045908,6.1105843061262295
NVDA,2018-07-26 00:00:00-04:00,6.217318843582493,6.347826200820082,6.20047894079517,6.310927391052246,325124000,6.310927391052246,325124000,6.347826200820082,6.20047894079517
NVDA,2018-07-27 00:00:00-04:00,6.347579143022278,6.354513109991896,6.187106458806254,6.241092681884766,295420000,6.241092681884766,295420000,6.354513109991896,6.187106458806254
NVDA,2018-07-30 00:00:00-04:00,6.2552088826948795,6.261152350705312,6.0107851187464805,6.045702934265137,340340000,6.045702934265137,340340000,6.261152350705312,6.0107851187464805
NVDA,2018-07-31 00:00:00-04:00,6.035302397789821,6.138569394008385,5.996422582488311,6.063781261444092,283988000,6.063781261444092,283988000,6.138569394008385,5.996422582488311
NVDA,2018-08-01 00:00:00-04:00,6.095231090690081,6.150455316953799,6.039758885374836,6.1036505699157715,283556000,6.1036505699157715,283556000,6.150455316953799,6.039758885374836
NVDA,2018-08-02 00:00:00-04:00,6.032328768587565,6.210383848407282,5.973390058794019,6.206421852111816,269668000,6.206421852111816,269668000,6.210383848407282,5.973390058794019
NVDA,2018-08-03 00:00:00-04:00,6.230938545754363,6.266846854908843,6.214099115988422,6.243072986602783,214288000,6.243072986602783,214288000,6.266846854908843,6.214099115988422
NVDA,2018-08-06 00:00:00-04:00,6.230442167496814,6.2943338341466974,6.183885412547215,6.290866851806641,207508000,6.290866851806641,207508000,6.2943338341466974,6.183885412547215
NVDA,2018-08-07 00:00:00-04:00,6.339655220296077,6.381754511509673,6.3129098493574665,6.363181114196777,258132000,6.363181114196777,258132000,6.381754511509673,6.3129098493574665
NVDA,2018-08-08 00:00:00-04:00,6.364418020233244,6.444654113226284,6.32950021195445,6.399582862854004,262100000,6.399582862854004,262100000,6.444654113226284,6.32950021195445
NVDA,2018-08-09 00:00:00-04:00,6.417414256925894,6.4201382478832985,6.3433691259280325,6.351046085357666,204280000,6.351046085357666,204280000,6.4201382478832985,6.3433691259280325
NVDA,2018-08-10 00:00:00-04:00,6.269075747429502,6.342130370568702,6.257931805854335,6.309689044952393,256396000,6.309689044952393,256396000,6.342130370568702,6.257931805854335
NVDA,2018-08-13 00:00:00-04:00,6.318355785691519,6.4634745163952845,6.316622294361868,6.342624664306641,375208000,6.342624664306641,375208000,6.4634745163952845,6.316622294361868
NVDA,2018-08-14 00:00:00-04:00,6.448121580877146,6.488239866559981,6.36491351206954,6.474123954772949,466220000,6.474123954772949,466220000,6.488239866559981,6.36491351206954
NVDA,2018-08-15 00:00:00-04:00,6.494927434369584,6.528854754381845,6.337179188674112,6.415929794311523,591136000,6.415929794311523,591136000,6.528854754381845,6.337179188674112
NVDA,2018-08-16 00:00:00-04:00,6.485764122862494,6.488240607183976,6.315137990138689,6.375315189361572,801260000,6.375315189361572,801260000,6.488240607183976,6.315137990138689
NVDA,2018-08-17 00:00:00-04:00,6.263875898824598,6.264618891315996,6.035796569949379,6.0627899169921875,1143188000,6.0627899169921875,1143188000,6.264618891315996,6.035796569949379
NVDA,2018-08-20 00:00:00-04:00,6.022176587375363,6.270314350657815,5.911727660209463,6.137578010559082,854388000,6.137578010559082,854388000,6.270314350657815,5.911727660209463
